unit_id,is_unit,sequence,COUNTY,ACRES,geom_acres,MULTIUSE,MAIN_CROP,crop_sequence,t20_slot,t20_peak_date,crop_before,crop_after,crop_after_peak_date,touches_perm_water,lon,lat,x_3310,y_3310
2723991,False,B,Monterey,1.4224619808676746,1.422467669958083,D,T4,T20 > T4,1,2022-12-05,,T4,2023-07-10,False,-121.705277,36.86456,-151811.4,-126671.5
2715284,True,A,Monterey,1.5423334378708413,1.5423396068373845,S,T20,T20,2,,,,,False,-121.6629,36.858764,-148050.5,-127382.6
2715225,True,A,Monterey,17.32807612633386,17.328145539151127,S,T20,T20,2,,,,,False,-121.769436,36.845634,-157561.7,-128670.1
2723992,False,B,Monterey,31.984060180656325,31.98418810257375,T,T30,T20 > T30 > T30,1,2022-10-19,,T30,2023-07-02,False,-121.758632,36.751887,-156793.1,-139105.9
2716418,True,A,Monterey,12.232428710263912,12.232477624016772,S,T20,T20,2,,,,,False,-121.746309,36.695086,-155810.8,-145438.3
2716420,False,B,Monterey,6.516440034242822,6.516466107660652,S,T20,T20 > X,2,2022-11-03,,X,,False,-121.668683,36.730126,-148817.0,-141669.1
2717273,True,A,Monterey,23.62724344954196,23.627337878156567,S,T20,T20,2,,,,,False,-121.765719,36.862075,-157196.8,-126849.2
2715162,False,B,Monterey,9.382511946604417,9.38254948135305,T,T18,T20 > G6 > T18,1,2022-11-10,,G6,2023-03-20,False,-121.792009,36.838946,-159585.6,-129375.6
2715157,True,A,Monterey,1.128810569789318,1.1288150839499125,S,T20,T20,2,,,,,False,-121.715118,36.878962,-152658.5,-125055.1
2715155,True,A,Monterey,37.923009187220025,37.923160832678434,S,T20,T20,2,,,,,False,-121.775058,36.704419,-158356.1,-144353.5
2715150,True,A,Monterey,0.9219144402891626,0.9219181249991548,S,T20,T20,2,,,,,False,-121.782077,36.840089,-158698.9,-129265.2
2722289,True,A,Monterey,3.286768745187727,3.286781890049341,S,T20,T20,2,,,,,False,-121.705289,36.879027,-151783.6,-125063.8
2715127,True,A,Monterey,4.261925090956636,4.261942128037055,S,T20,T20,2,,,,,False,-121.735853,36.846475,-154569.9,-128631.9
2715111,False,B,Monterey,28.403918170117745,28.404031881019893,D,G6,T20 > G6,1,2022-11-03,,G6,2023-03-11,False,-121.695103,36.759042,-151115.4,-138413.9
2715110,True,A,Monterey,1.92709714877272,1.9271048531533586,S,T20,T20,2,,,,,False,-121.71137,36.876773,-152329.3,-125304.5
2715106,True,A,Monterey,12.104318368935152,12.10436677959129,S,T20,T20,2,,,,,False,-121.699046,36.770951,-151443.2,-137084.2
2723993,True,A,Monterey,27.66225060665386,27.662361242294203,S,T20,T20,2,,,,,False,-121.697111,36.767843,-151277.0,-137432.8
2715086,True,A,Monterey,0.6971699263532076,0.6971727124127579,S,T20,T20,2,,,,,False,-121.667902,36.768357,-148672.6,-137421.8
2715075,False,B,Monterey,17.262194445006045,17.26226360714519,T,T30,T20 > G6 > T30,1,2022-10-11,,G6,2023-03-20,False,-121.750454,36.68707,-156197.0,-146322.2
2715063,True,A,Monterey,11.831920938256225,11.831968220864384,S,T20,T20,2,,,,,False,-121.775781,36.837086,-158144.5,-129609.5
2715049,True,A,Monterey,10.72954535422983,10.72958825430509,S,T20,T20,2,,,,,False,-121.706531,36.760519,-152131.2,-138231.5
2725587,True,A,Monterey,19.957496644504648,19.95757646509539,S,T20,T20,2,,,,,False,-121.730939,36.705609,-154418.2,-144294.0
2715026,True,A,Monterey,4.120199261415109,4.120215744009397,S,T20,T20,2,,,,,False,-121.703012,36.870076,-151598.7,-126062.1
2715023,True,A,Monterey,4.316076643736701,4.316093920216058,S,T20,T20,2,,,,,False,-121.683211,36.881817,-149813.2,-124788.8
2715012,True,A,Monterey,10.27948966711602,10.279530798311237,S,T20,T20,2,,,,,False,-121.780864,36.692563,-158898.7,-145661.3
2715005,True,A,Monterey,0.8562643978780619,0.8562678261238873,S,T20,T20,2,,,,,False,-121.737053,36.847532,-154674.6,-128512.5
2714997,False,B,Monterey,8.73576633391172,8.735801270805162,D,T4,T20 > T4,1,2022-10-19,,T4,2023-07-24,False,-121.780192,36.724413,-158772.3,-142123.1
2714946,False,B,Monterey,2.380477708329997,2.3804872293609334,D,G6,T20 > G6,1,2022-11-03,,G6,2023-04-20,False,-121.69965,36.762019,-151514.8,-138075.9
2714926,True,A,Monterey,8.722394796754497,8.72242966508884,S,T20,T20,2,,,,,False,-121.709248,36.799187,-152295.9,-133930.0
2714906,True,A,Monterey,0.6456307423089156,0.6456333255864712,S,T20,T20,2,,,,,False,-121.684913,36.850301,-150026.9,-128288.5
2714899,True,A,Monterey,14.559166201139705,14.559224426038618,S,T20,T20,2,,,,,False,-121.694923,36.763043,-151091.4,-137969.7
2714887,True,A,Monterey,25.503117834073976,25.50321984609254,S,T20,T20,2,,,,,False,-121.746029,36.684484,-155807.5,-146616.9
2723995,True,A,Monterey,1.9298597154896304,1.9298674308679074,S,T20,T20,2,,,,,False,-121.704002,36.783964,-151858.9,-135630.2
2714865,True,A,Monterey,12.413247868599179,12.413297520620649,S,T20,T20,2,,,,,False,-121.763252,36.741897,-157225.5,-140208.5
2714864,True,A,Monterey,2.661946690152036,2.6619573354044967,S,T20,T20,2,,,,,False,-121.67507,36.847785,-149155.5,-128583.7
2714862,True,A,Monterey,36.08067955263768,36.08082369647468,S,T20,T20,2,,,,,False,-121.780216,36.870735,-158469.1,-125862.6
2725588,False,B,Monterey,32.104157298429925,32.104285686286474,D,T4,T20 > T4,1,2022-12-13,,T4,2023-09-28,False,-121.718646,36.728681,-153275.2,-141750.1
2714764,True,A,Monterey,8.563455788873819,8.563490027208697,S,T20,T20,2,,,,,False,-121.724139,36.869199,-153481.1,-126125.6
2714743,True,A,Monterey,0.8794633118257403,0.8794668285414302,S,T20,T20,2,,,,,False,-121.72834,36.886724,-153819.5,-124171.2
2725589,True,A,Monterey,27.0354238863502,27.035531967030277,S,T20,T20,2,,,,,False,-121.789084,36.877622,-159244.0,-125082.4
2714726,False,B,Monterey,1.7250068311373632,1.7250137391539417,S,T20,T20 > X,2,2023-03-04,,X,,False,-121.67821,36.857738,-149415.5,-127472.7
2714720,True,A,Monterey,4.390474287473329,4.390491858882668,S,T20,T20,2,,,,,False,-121.754153,36.692504,-156515.9,-145712.3
2714709,True,A,Monterey,7.236498727493718,7.236527660597625,S,T20,T20,2,,,,,False,-121.707593,36.765074,-152216.7,-137723.7
2714692,False,B,Monterey,3.3235519161563896,3.323565214997121,S,T20,T20 > X,2,2023-02-08,,X,,False,-121.709297,36.875896,-152146.5,-125405.2
2714679,True,A,Monterey,14.137124535075813,14.137181127400734,S,T20,T20,2,,,,,False,-121.721277,36.654515,-153659.5,-149987.5
2714677,False,B,Monterey,1.3702673018633538,1.3702727574750269,S,T20,T20 > X,2,2023-02-07,,X,,False,-121.711474,36.875616,-152340.8,-125432.8
2714648,True,A,Monterey,1.209871674266297,1.2098765125814184,S,T20,T20,2,,,,,False,-121.680041,36.854243,-149585.4,-127858.2
2723997,True,A,Monterey,17.953291971443115,17.95336364277664,S,T20,T20,2,,,,,False,-121.785826,36.843736,-159025.0,-128853.6
2714625,True,A,Monterey,2.980292727359026,2.98030464571203,S,T20,T20,2,,,,,False,-121.726409,36.868032,-153685.5,-126251.6
2717288,False,B,Monterey,13.106190823257517,13.106243255980633,D,T18,T20 > T18,1,2022-10-18,,T18,2023-09-28,False,-121.753768,36.737986,-156388.0,-140658.7
2722301,False,B,Monterey,11.357836339730854,11.357881765340577,D,T30,T20 > T30,1,2022-10-25,,T30,2023-06-14,False,-121.79045,36.822952,-159480.4,-131155.5
2714567,True,A,Monterey,4.4158504514370165,4.415868127218935,S,T20,T20,2,,,,,False,-121.691029,36.858202,-150555.7,-127400.8
2714566,True,A,Monterey,1.7414057444598015,1.7414127083435336,S,T20,T20,2,,,,,False,-121.77874,36.863144,-158353.6,-126708.7
2714503,True,A,Monterey,1.9976531847639458,1.9976611738999746,S,T20,T20,2,,,,,False,-121.70398,36.875112,-151674.9,-125501.0
2714500,True,A,Monterey,3.7269160189747703,3.7269309216057915,S,T20,T20,2,,,,,False,-121.708987,36.864487,-152141.8,-126673.6
2714484,True,A,Monterey,9.987277287620966,9.987317223365688,S,T20,T20,2,,,,,False,-121.752901,36.712696,-156362.7,-143470.6
2723998,False,B,Monterey,31.87236832254422,31.872495777827893,D,T30,T20 > T30,1,2022-11-11,,T30,2023-07-10,False,-121.744118,36.698888,-155607.5,-145019.4
