base_vh,base_vv,clear15,opt15,post_vh,post_vv,pre_vh,pre_vv,field_id,crop_class,d_vv,d_vh
0.006847230675593427,0.0,0.18162615015574093,0.0,-19.054833785288903,-10.452866752500157,-18.62165920524279,-10.464138852619621,4404603,T20,0.011272100119464668,-0.43317458004611353
0.38211654387139987,0.1893279749944184,0.0,0.0,-21.25060258220167,-12.97094824564947,-21.868477978406244,-13.63452255343118,4403299,T20,0.66357430778171,0.6178753962045747
0.0,0.0,0.7712455204360293,0.0,-17.01690305755814,-10.205899470635831,-17.232091065490312,-10.593686292317903,4400069,T20,0.3877868216820719,0.21518800793217352
0.9908706859515968,0.6954389230989546,0.0,0.0,-23.633667693192617,-14.398954606492735,-24.70810180973487,-15.019264623207256,4400093,T20,0.6203100167145212,1.0744341165422533
0.5458345525226768,0.2972557789574885,0.0,0.0,-21.016695398106332,-13.18617296401599,-22.117804858072677,-14.191144659648376,4405124,T20,1.0049716956323866,1.1011094599663451
0.011169158710142317,0.00574220861106107,0.0,0.0,-17.730125544970214,-12.046252052050741,-19.523552982264324,-12.949813887665258,4400140,T20,0.9035618356145161,1.7934274372941097
0.8744921488964534,0.5578858753339923,0.0,0.0,-22.56386282564925,-14.6497880300789,-23.596340350933446,-15.14001785516419,4400153,T20,0.4902298250852901,1.0324775252841967
0.893687707641196,0.7805094130675526,1.0,0.0,-24.103565199149063,-13.389966344685748,-25.51624994256726,-15.715030948616837,4400234,T20,2.3250646039310894,1.4126847434181968
0.5052069425901201,0.019859813084112145,0.0,0.0,-21.015945296945652,-10.932054561755807,-22.190192234750697,-11.738503650067244,4400235,T20,0.806449088311437,1.1742469378050444
0.19484302122297664,0.0,0.007385490265930431,0.0,-19.216858308181056,0.916075616628953,-20.821780562510316,0.6392657874092075,4404235,T20,0.2768098292197455,1.60492225432926
0.754240685835342,0.008602640188881905,0.0,0.0,-22.86864192925837,-12.043822586907124,-23.44357474536411,-12.170525923537154,4400280,T20,0.12670333663002964,0.5749328161057399
0.8297343568785551,0.6227978130004969,1.0,0.0,-22.2858722640031,-13.666027183461757,-23.49070995950382,-15.056303592005747,4400290,T20,1.3902764085439898,1.2048376955007214
0.6286944922132399,0.0,0.0,0.0,-20.343588017746196,-12.136508842548427,-22.4641704572142,-12.899850977976463,4400301,T20,0.7633421354280365,2.120582439468002
0.29169118827243057,0.05457171900914879,1.0,0.0,-21.344140033952748,-12.712931649485181,-21.472023223675315,-12.773996856228633,4400302,T20,0.06106520674345184,0.12788318972256718
1.0,0.41293532338308453,0.0,0.0,-22.85075182804517,-13.727588561511977,-25.321860960609595,-14.785673478185585,4400334,T20,1.0580849166736073,2.4711091325644254
0.9046936581870296,0.33801504836976,0.11955093753732236,0.0,-22.710057442407905,-14.303541343754986,-24.295978999130018,-14.578523187237781,4400344,T20,0.2749818434827951,1.5859215567221128
0.10195750997309584,0.0,1.0,0.0,-19.093775374003094,-12.127236464968668,-19.911602882363283,-12.387882091717335,4400345,T20,0.2606456267486674,0.8178275083601889
0.5173034663642165,7.08867937903169e-05,1.0,0.0,-21.492712176680993,-8.782691309722704,-22.229603311348573,-9.251125437574748,4405129,T20,0.46843412785204386,0.7368911346675802
