unit_id,COUNTY,ACRES,sequence,s1_vv,s1_vh,s1_both,s1_vv_acres,s1_vh_acres,s1_both_acres
4402161,Santa Cruz,1.7464029599603543,A,0.0,0.15982769340083483,0.0,0.0,0.2791235568388539,0.0
4402163,Santa Cruz,1.3423268991927464,A,0.0,0.06612522320142851,0.0,0.0,0.08876166581840178,0.0
4402191,Santa Cruz,0.7526630153868654,A,0.0,0.0,0.0,0.0,0.0,0.0
4402216,Santa Cruz,23.593499350915597,A,0.003344799656338232,0.03898003285773781,0.0,0.07891552852075878,0.9196753799277056,0.0
4402234,Santa Cruz,7.772483954719818,A,0.0,0.04064959649297599,0.0,0.0,0.3159483365074909,0.0
4402243,Santa Cruz,2.429876307468653,A,0.0,0.07223791538388293,0.0,0.0,0.17552919909222245,0.0
4402256,Santa Cruz,0.4021596293001594,A,0.0,0.0,0.0,0.0,0.0,0.0
4402282,Santa Cruz,5.217263350413397,A,0.0,0.0,0.0,0.0,0.0,0.0
4402285,Santa Cruz,0.8842582573353153,A,0.0,0.0,0.0,0.0,0.0,0.0
4402286,Santa Cruz,0.9887217922983536,A,0.0,0.17400435594275052,0.0,0.0,0.17204189867543696,0.0
4402289,Santa Cruz,22.1006467894441,A,0.0,0.012507664009809934,0.0,0.0,0.2764274644418514,0.0
4402296,Santa Cruz,1.183639670674294,A,0.0,0.0,0.0,0.0,0.0,0.0
4405440,Santa Cruz,28.052851426931515,A,0.0,0.015664025671138164,0.0,0.0,0.4394205849000801,0.0
4402320,Santa Cruz,6.178788732443238,A,0.0,0.0415647921760391,0.0,0.0,0.2568200695636553,0.0
4402323,Santa Cruz,2.081230311607168,A,0.0,0.00947004865005385,0.0,0.0,0.019709352302886615,0.0
4402327,Santa Cruz,6.0998383019302285,A,0.0,0.03760169030478624,0.0,0.0,0.22936423073845363,0.0
4402336,Santa Cruz,7.548689713418106,A,4.1074930942772354e-05,0.022570674553053408,0.0,0.00031006190868706476,0.17037901882354206,0.0
4402340,Santa Cruz,0.7953241065275259,A,0.0,0.0,0.0,0.0,0.0,0.0
4402341,Santa Cruz,0.8389026452269122,A,0.0,0.004328605636397126,0.0,0.0,0.0036312787185176706,0.0
4402376,Santa Cruz,1.3967910347024262,A,0.0,0.0,0.0,0.0,0.0,0.0
4402430,Santa Cruz,1.9584189292296847,A,0.0,0.0,0.0,0.0,0.0,0.0
4402435,Santa Cruz,3.296065258889177,A,0.0,0.06674799990615393,0.0,0.0,0.220005763591012,0.0
4402467,Santa Cruz,0.8568518879359314,A,0.0,0.0,0.0,0.0,0.0,0.0
4402481,Santa Cruz,3.2290093251144905,A,0.0,0.0,0.0,0.0,0.0,0.0
4402485,Santa Cruz,1.107069528699904,A,0.0,0.0,0.0,0.0,0.0,0.0
4402488,Santa Cruz,0.697916413306769,A,0.0,0.0,0.0,0.0,0.0,0.0
4402522,Santa Cruz,7.694210807538454,A,0.0,0.002560780887536529,0.0,0.0,0.019703187980621477,0.0
4402531,Santa Cruz,10.356147560240103,A,0.0,0.0,0.0,0.0,0.0,0.0
4402533,Santa Cruz,1.181226088433051,A,0.016726795670711704,0.0,0.0,0.01975812742213368,0.0,0.0
4402547,Santa Cruz,4.009051043590183,A,0.0,0.004917463745757482,0.0,0.0,0.019714363161745928,0.0
4405444,Santa Cruz,13.780172023564589,A,0.0,0.019207474371340766,0.0,0.0,0.26468230097528384,0.0
4402560,Santa Cruz,1.0341867450385849,A,0.0,0.0,0.0,0.0,0.0,0.0
4402570,Santa Cruz,1.5657761258982437,A,0.0,0.0,0.0,0.0,0.0,0.0
4402571,Santa Cruz,1.463848947306607,A,0.00206414734836456,0.0,0.0,0.0030215999229891853,0.0,0.0
4402576,Santa Cruz,9.142222235687251,A,0.01936826785578298,0.07983381704644492,0.0,0.1770690090578858,0.7298584973617966,0.0
4402608,Santa Cruz,1.471954451516967,A,0.02682375216956819,0.040288223846841636,0.0,0.03948334141238379,0.059302430435070566,0.0
4404667,Santa Cruz,15.037899579110563,A,0.015737988211938243,0.03332750444881039,0.0,0.2366662863083531,0.5011756651235713,0.0
4402616,Santa Cruz,3.1675691299734328,A,0.0,0.023646165155599124,0.0,0.0,0.07490086278912922,0.0
4402645,Santa Cruz,1.2494277056052745,A,0.011707860992380598,0.01511491048751781,0.0,0.014628125897255583,0.018884987930848477,0.0
4402646,Santa Cruz,1.4246230006364011,A,0.0,0.03723142529112678,0.0,0.0,0.05304074481621503,0.0
4402662,Santa Cruz,1.460303872759841,A,0.0,0.0531852717708942,0.0,0.0,0.07766665834082145,0.0
4404670,Santa Cruz,2.1508129091089305,A,0.0,0.0,0.0,0.0,0.0,0.0
4404671,Santa Cruz,25.00079072181193,A,0.11962218768629601,0.15105600678160008,0.07620340665134377,2.9906492800303948,3.7765196128193876,1.905145421979377
4402696,Santa Cruz,13.203415778709696,A,0.01046662992107516,0.013762005840203588,0.0,0.13819526664983878,0.18170548505723905,0.0
4402698,Santa Cruz,0.7715721728738176,A,0.0,0.006608591168519077,0.0,0.0,0.005099005047528985,0.0
4402700,Santa Cruz,1.360376062759661,A,0.0,0.0,0.0,0.0,0.0,0.0
4402702,Santa Cruz,2.9980694350219994,A,0.029336503915841698,0.00524696942283336,0.0,0.0879528757204882,0.015730778653091717,0.0
4402725,Santa Cruz,2.307329661083029,A,0.0,0.04622625651369978,0.0,0.0,0.10665921277489207,0.0
4402769,Santa Cruz,2.449598757914876,A,0.0,0.0,0.0,0.0,0.0,0.0
4402771,Santa Cruz,2.441122023175694,A,0.0,0.015069661643446119,0.0,0.0,0.03678688291962234,0.0
4402775,Santa Cruz,22.052358770503584,A,0.0008944073236176148,0.007221900703249681,0.0,0.019723791187381545,0.15925994531301413,0.0
4402780,Santa Cruz,9.050354105568426,A,0.0,0.011094314484101565,0.0,0.0,0.10040747463965585,0.0
4402789,Santa Cruz,9.338087877166856,A,0.0,0.025131376092037853,0.0,0.0,0.23467899842157963,0.0
4402795,Santa Cruz,4.046308315625354,A,0.0,0.0,0.0,0.0,0.0,0.0
4404144,Santa Cruz,6.473664774664077,A,0.0,0.009143717728055075,0.0,0.0,0.059193363365581585,0.0
4402802,Santa Cruz,3.025543095257428,A,0.0,0.009813667762738646,0.0,0.0,0.029691674738704325,0.0
4402870,Santa Cruz,0.9388318651691204,A,0.0,0.0,0.0,0.0,0.0,0.0
4404676,Santa Cruz,5.828563095076391,A,0.0,0.0033849257971168404,0.0,0.0,0.01972925358064725,0.0
4404677,Santa Cruz,3.2747591476493056,A,0.0,0.0,0.0,0.0,0.0,0.0
4404678,Santa Cruz,6.002502876088894,A,0.0,0.0032901952182496155,0.0,0.0,0.019749406260437242,0.0
4403000,Santa Cruz,0.3794931844348556,A,0.0,0.27898477157360413,0.0,0.0,0.1058728193732978,0.0
4403012,Santa Cruz,2.649354162132463,A,0.011995446983626654,0.08799579721565538,0.0,0.031780187392710574,0.2331320316034608,0.0
4404261,Santa Cruz,15.678356141956206,A,0.0,0.005034053893988751,0.0,0.0,0.07892568978775709,0.0
4404262,Santa Cruz,12.376471425308145,A,0.004780264070535451,0.0,0.0,0.0591628016744092,0.0,0.0
4403072,Santa Cruz,2.1632725468086966,A,0.0,0.0,0.0,0.0,0.0,0.0
4403073,Santa Cruz,1.3410208976196851,A,0.0,0.014705882352941176,0.0,0.0,0.019720895553230665,0.0
4404345,Santa Cruz,36.49720424927402,A,0.0022261043597723864,0.03628338096489964,0.0,0.08124658549881217,1.3242419659301634,0.0
4403095,Santa Cruz,3.2715651295069743,A,0.0,0.03622330602774753,0.0,0.0,0.1185069048758386,0.0
4403096,Santa Cruz,3.721867151566512,A,0.0,0.0,0.0,0.0,0.0,0.0
4403097,Santa Cruz,3.4167447296608398,A,0.0,0.005757377345284595,0.0,0.0,0.01967148870116986,0.0
4403098,Santa Cruz,2.0646471974413902,A,0.0,0.06391443047476071,0.0,0.0,0.1319607497557773,0.0
4403099,Santa Cruz,0.9264766148840622,A,0.0,0.049320583794665314,0.0,0.0,0.04569436751818726,0.0
4404686,Santa Cruz,12.322986648490373,A,0.03157187358689644,0.017403155303220615,0.0,0.3890597766791507,0.21445885044319207,0.0
4405204,Santa Cruz,4.813367213026112,A,0.007042140296155765,0.011849446114764382,0.0,0.033896407211046156,0.05703573542132652,0.0
4404687,Santa Cruz,5.050951620162451,A,0.035158404313989824,0.06641031925975856,0.0,0.1775833992320734,0.3354353096605831,0.0
4404346,Santa Cruz,7.901196671449344,A,0.0,0.019371076573532726,0.0,0.0,0.15305468574518713,0.0
4404347,Santa Cruz,16.819414044434648,A,0.0035189887392360333,0.026978913667476255,0.0,0.05918732862291391,0.45376951944234,0.0
4404348,Santa Cruz,19.87674986530402,A,0.0,0.042631359774583856,0.0,0.0,0.8473728746571869,0.0
4404349,Santa Cruz,16.737652904214315,A,0.0023578254377002415,0.018525110840911505,0.0,0.039464463784953836,0.31006687526727456,0.0
4404350,Santa Cruz,33.07724781783626,A,0.0017896034566249248,0.01920373173259347,0.0,0.05919515703043902,0.6352065935462403,0.0
4403165,Santa Cruz,2.1483580269950733,A,0.0,0.0002519163637672293,0.0,0.0,0.000541206542230738,0.0
4403200,Santa Cruz,1.2508305335776058,A,0.003209678414912658,0.0,0.0,0.004014763764337724,0.0,0.0
4403237,Santa Cruz,13.686289284601555,A,0.0028289581415834254,0.03828975081452537,0.0,0.03871793949973956,0.5240446062829022,0.0
4403242,Santa Cruz,2.3484559543177896,A,0.0012528849324101546,0.022288163534454328,0.0,0.002942345079593669,0.052342770363297896,0.0
4403273,Santa Cruz,4.153301475497409,A,0.0,0.0843900713181759,0.0,0.0,0.35049740772311155,0.0
4404269,Santa Cruz,7.672247748907445,A,0.0,0.027013955362990588,0.0,0.0,0.20725775822279074,0.0
4404365,Santa Cruz,50.67612809393972,A,0.002907043320136619,0.03162173014881802,0.0,0.1473176996658751,1.6024668475734976,0.0
4404479,Santa Cruz,5.469609269925701,A,0.0,0.011641558808968102,0.0,0.0,0.06367477797791714,0.0
4404523,Santa Cruz,0.5687031765334128,A,0.0,0.0,0.0,0.0,0.0,0.0
4405212,Santa Cruz,17.005330073081005,A,0.0,0.03899943149516773,0.0,0.0,0.6631982052378382,0.0
4404699,Santa Cruz,29.452647347162884,A,0.0,0.0062272554094354735,0.0,0.0,0.18340915751481543,0.0
4404700,Santa Cruz,12.71728832424241,A,0.0031026238464018693,0.05677193281298479,0.0,0.03945696201636257,0.721985038307246,0.0
4404702,Santa Cruz,24.119652929887398,A,0.004984980941664504,0.009059521634176134,0.0,0.12023601017505109,0.21851251752713466,0.0
4404777,Santa Cruz,1.609541067569105,A,0.0,0.0,0.0,0.0,0.0,0.0
4404760,Santa Cruz,1.2971119330659375,A,0.0,0.0,0.0,0.0,0.0,0.0
4404703,Santa Cruz,0.7702295891915397,A,0.0,0.0,0.0,0.0,0.0,0.0
4404746,Santa Cruz,1.6033048993805148,A,0.0,0.0,0.0,0.0,0.0,0.0
4404728,Santa Cruz,10.81300691972286,A,0.0,0.027404032154064388,0.0,0.0,0.296319989310206,0.0
4404715,Santa Cruz,5.1638605919968885,A,0.0,0.0,0.0,0.0,0.0,0.0
4404737,Santa Cruz,4.872975308524496,A,0.0,0.0,0.0,0.0,0.0,0.0
4404745,Santa Cruz,12.425013000431068,A,0.0031726875151635806,0.05980204918287746,0.0015863437575817903,0.039420683622212835,0.7430412385496706,0.019710341811106417
4405475,Santa Cruz,10.100941740011798,A,0.0,0.02148388134463822,0.0,0.0,0.217007433811517,0.0
4405476,Santa Cruz,19.83186014878222,A,0.001989079563182527,0.027671606864274566,0.0,0.0394471477218367,0.5487794374243753,0.0
4405322,Santa Cruz,6.2654914592188256,A,0.003145391076957236,0.0,0.0,0.019707420928578665,0.0,0.0
4404618,Santa Cruz,11.19460368784552,A,0.0,0.05819864306907068,0.0,0.0,0.6515107443286238,0.0
4405303,Santa Cruz,5.037714512884435,A,0.015430821802356763,0.003907507010527283,0.0,0.07773607493946622,0.019684904776130965,0.0
4405283,Santa Cruz,1.2421052044338696,A,0.01901044945234798,0.0,0.0,0.023612978203388434,0.0,0.0
4405292,Santa Cruz,4.005814423288171,A,0.0,0.0,0.0,0.0,0.0,0.0
4405479,Santa Cruz,8.151469447671928,A,0.0,0.0,0.0,0.0,0.0,0.0
4405270,Santa Cruz,1.8256558284101208,A,0.0,0.0,0.0,0.0,0.0,0.0
4405305,Santa Cruz,1.1504151893108765,A,0.0,0.0,0.0,0.0,0.0,0.0
4405238,Santa Cruz,20.25472898625388,A,0.0,0.018985890517755323,0.0,0.0,0.3845540669998214,0.0
4401813,Santa Cruz,9.939797582302454,A,0.0,0.014371639549631568,0.0,0.0,0.14285118804915017,0.0
4405299,Santa Cruz,2.5200871737682458,A,0.0,0.0,0.0,0.0,0.0,0.0
4405529,Santa Cruz,1.1469104656458846,A,0.0,0.0,0.0,0.0,0.0,0.0
4405549,Santa Cruz,0.930225983003696,A,0.0,0.08166847780657027,0.0,0.0,0.07597014004803236,0.0
4405566,Santa Cruz,1.3238421933649898,A,0.0,0.0,0.0,0.0,0.0,0.0
4405569,Santa Cruz,19.7443427093805,A,0.0009990949375271812,0.047886032652773365,0.0,0.019726472845743765,0.9454782396889424,0.0
4405574,Santa Cruz,0.8202415569724261,A,0.023997741389045733,0.0,0.0,0.019683944760772502,0.0,0.0
4405555,Santa Cruz,1.3541918264294732,A,0.009691027248888378,0.0,0.0,0.013123509890149947,0.0,0.0
4405525,Santa Cruz,2.3457741163150265,A,0.0,0.0016805615052558737,0.0,0.0,0.003942217679904648,0.0
4405506,Santa Cruz,17.85067869515812,A,0.011697133654806817,0.004954402164243449,0.0,0.20880177452627707,0.08843944116050581,0.0
4405582,Santa Cruz,3.607538537407288,A,0.0,0.0,0.0,0.0,0.0,0.0
4405583,Santa Cruz,2.372150975698368,A,0.0,0.0,0.0,0.0,0.0,0.0
4405552,Santa Cruz,14.31354578424247,A,0.0,0.04070793585481792,0.0,0.0,0.5826749036399419,0.0
4405531,Santa Cruz,0.269864282030318,A,0.0,0.0,0.0,0.0,0.0,0.0
4405534,Santa Cruz,20.506207551608316,A,0.0028852028693625367,0.015387748636600196,0.0,0.059164568867644034,0.3155443672941015,0.0
4405542,Santa Cruz,1.1666607711822714,A,0.0,0.0,0.0,0.0,0.0,0.0
4405512,Santa Cruz,4.498426875641692,A,0.0,0.0,0.0,0.0,0.0,0.0
4400729,Santa Cruz,48.07761539619631,A,0.00574048197536899,0.047641176461129545,0.0,0.27598868460058756,2.290474158920507,0.0
2723788,Monterey,52.52761496303827,A,0.0,0.028880940968253378,0.0,0.0,1.5170469469506511,0.0
2723789,Monterey,18.59490155440471,A,0.0,0.02989185922947097,0.0,0.0,0.5558361796501365,0.0
2716605,Monterey,10.31749207831361,A,0.018665944986957148,0.030145162866571956,0.0033302511595739094,0.192585739537168,0.31102247907532976,0.03435983995769852
2714956,Monterey,1.0060730338456063,A,0.0,0.06662050926994385,0.0,0.0,0.06702509787755175,0.0
2722509,Monterey,13.955142315125682,A,0.0,0.04030556727587662,0.0,0.0,0.5624699274267309,0.0
2723792,Monterey,14.848797086649553,A,0.005329905472558823,0.023378428513949192,0.0,0.07914268485304896,0.3471415412083736,0.0
2722698,Monterey,7.367147785676845,A,0.0070295810664337535,0.02359329453734203,0.0,0.0517879625878133,0.17381528760760093,0.0
2722699,Monterey,7.880567189479526,A,0.07871745931799845,0.09039570256390074,0.01213081206587828,0.620338227140608,0.7123694076950264,0.09559767954810272
2722700,Monterey,8.157877477398145,A,0.0,0.08136890090124384,0.0,0.0,0.6637975240228987,0.0
2722702,Monterey,10.798782558048163,A,0.00732379803549888,0.056249640990292386,0.00366189901774944,0.07908810248441271,0.6074276420224405,0.039544051242206356
2725352,Monterey,68.43760414154099,A,0.0008666296602585162,0.03917619204060132,0.0,0.059310057626090484,2.6811247226476618,0.0
2723730,Monterey,6.378588952142464,A,0.0,0.0,0.0,0.0,0.0,0.0
2724430,Monterey,11.35481996460918,A,0.02075547751945399,0.007207711910146135,0.0,0.23567471051289318,0.0818422710964787,0.0
2725354,Monterey,48.78148811305451,A,0.0,0.014565632872212948,0.0,0.0,0.7105332468149719,0.0
2701301,Monterey,14.215357471060246,A,0.014161071258816521,0.0946202133994766,0.00557264378240465,0.20130469011723395,1.3450601574615644,0.07921712342576337
2725357,Monterey,53.41656239714164,A,0.020293956558816738,0.05036806313223396,0.0010561748456052523,1.0840333968089162,2.6904887871261445,0.056417229542564395
2701531,Monterey,22.13205286457732,A,0.01143514185254907,0.05953495220166796,0.0,0.25308316399455666,1.3176307094173993,0.0
2701578,Monterey,8.764594230133667,A,0.026564187932774902,0.07988736784316505,0.0003276249845042238,0.2328243282837853,0.7001803632587703,0.002871500048833352
2700885,Monterey,25.025493996405192,A,0.003954740877555138,0.02853373480885936,0.0,0.0989693440885943,0.7140708091541278,0.0
2716341,Monterey,19.72448774752044,A,0.012614868536061037,0.032702589906530265,0.00045278086193727195,0.248821819876117,0.6450418339235418,0.008930870563593464
2700718,Monterey,18.70830797808416,A,0.004236988913212343,0.11814552810743674,0.0031777416849092578,0.07926689348810462,2.210302926067325,0.05945017011607847
2700533,Monterey,5.20918731216585,A,0.00728991189492986,0.03482460978845839,0.0,0.037974516549875534,0.18140791546116408,0.0
2700107,Monterey,14.346757199198969,A,0.012138743950904324,0.05876341615074754,0.0,0.17415161216686956,0.8430644637102622,0.0
2715531,Monterey,5.208466822843537,A,0.0,0.06665475073357462,0.0,0.0,0.3471690577807293,0.0
2715519,Monterey,21.95826835470403,A,1.4144221555086437e-05,0.005328835470878815,1.4144221555086437e-05,0.00031058261257497713,0.11701199928762261,0.00031058261257497713
2725362,Monterey,33.286025226099355,A,0.5074930179491784,0.46783590255693563,0.36698639054220833,16.892425397525646,15.572397654185119,12.215518253223095
2725363,Monterey,23.566064051707603,A,0.0016798916963941626,0.033643948601901924,0.0,0.03958843531715658,0.7928554477047792,0.0
2715257,Monterey,1.584494515469967,A,0.0,0.04892234006158056,0.0,0.0,0.07751717951153105,0.0
2725365,Monterey,44.046592310960136,A,0.008614932432075248,0.03872754857683571,1.0572631334107483e-05,0.3794584166220867,1.7058165433667871,0.0004656883820275149
2716527,Monterey,14.983628790326062,A,0.007930255219455555,0.010511475545788148,0.0,0.11882400042086777,0.15750004761667966,0.0
2713245,Monterey,5.9883457924854335,A,0.0,0.0655205422746559,0.0,0.0,0.39235966365179964,0.0
2723811,Monterey,21.05014393263398,A,0.016422341465213628,0.4298095185410559,0.010757684719072121,0.34569265155361006,9.04755222890534,0.22645081171836529
2713020,Monterey,10.91225032333853,A,0.0034974748374137204,0.03506734954091191,0.0,0.038165320925436244,0.3826636963664412,0.0
2712849,Monterey,4.145708591559472,A,0.011576152004787555,0.01565305206463196,0.0,0.047991352823446166,0.06489299242847245,0.0
2712741,Monterey,14.880713688985448,A,0.0,0.05143766633616866,0.0,0.0,0.765429185578091,0.0
2725373,Monterey,40.39101273431281,A,0.00315160185596468,0.07181191147825317,1.922880937135254e-06,0.12729639069775328,2.900555830993468,7.766710841839739e-05
2712255,Monterey,15.147698806533782,A,0.017225924427211124,0.03099949290320598,0.00035855328870198594,0.2609331148875071,0.46957098165304567,0.005431257223349835
2725376,Monterey,20.36883443920953,A,0.017769059363513445,0.0360675719427886,0.00031995733902146395,0.3619350283158912,0.7346544015269397,0.006517158066138234
2725377,Monterey,45.69057442692821,A,0.12928232398101427,0.10114546641461189,0.060256837438289634,5.9069836459407785,4.621394461163192,2.7531695157054865
2725378,Monterey,6.402311325601845,A,0.02785984114684231,0.10934473072452537,0.01756828748547075,0.1783673765038968,0.7000590079125129,0.11247764593965853
2725380,Monterey,17.633327237758106,A,0.00336893096994385,0.06100187162831662,0.0,0.059405462234437725,1.0756659645378188,0.0
2711350,Monterey,13.88493805739681,A,0.01648149182066886,0.09325554128747696,0.0,0.2288444930234793,1.2948474142856283,0.0
2710853,Monterey,15.431180584395124,A,0.005132462827383199,0.0382066571061967,0.0,0.07919996073204533,0.5895738253317845,0.0
2725384,Monterey,23.11902295283169,A,0.0025703831382866125,0.12210831896942753,0.0,0.05942474677161974,2.8230250289858883,0.0
2710485,Monterey,4.092072747181563,A,0.014518057426982709,0.04334541589964511,0.0,0.05940894713897282,0.17737259511818815,0.0
2721846,Monterey,12.388411645300213,A,0.0034636318654131617,0.06929142735454938,0.0,0.042908897336517315,0.8584107255585732,0.0
2708952,Monterey,4.079950704691218,A,0.0,0.2289117591004384,0.0,0.0,0.9339486928539399,0.0
2716794,Monterey,5.395015405461483,A,0.0,0.005299462853357524,0.0,0.0,0.02859068373453471,0.0
2701089,Monterey,22.889554214125425,A,0.0017288721651581406,0.05684260483406216,0.0,0.039573113153679666,1.3011018850213738,0.0
2717046,Monterey,8.83775229184493,A,0.0,0.08890333804883621,0.0,0.0,0.7857056795937668,0.0
2701633,Monterey,2.41762292348018,A,0.008068130883012102,0.0,0.0,0.019505698172408447,0.0,0.0
2721870,Monterey,10.992647827074634,A,0.012611186864583408,0.03776290968694584,0.0,0.13863033588379498,0.41511436711422084,0.0
2714531,Monterey,3.797792228930242,A,0.00414675001021367,0.0023899987743596024,0.0,0.015748494964105877,0.009076718772415702,0.0
2714517,Monterey,18.22002509721355,A,0.005431934663411766,0.01043783523557555,0.0,0.09896998589378661,0.19017761995276644,0.0
2721888,Monterey,13.261559298622863,A,0.007468806748286567,0.05968601722218967,0.0,0.09904802358235691,0.7915296566906938,0.0
2721889,Monterey,18.759384769524026,A,0.0031687253025821996,0.07334459991218693,0.0,0.059443337180065926,1.3758995705195127,0.0
2725392,Monterey,25.41117454501396,A,0.009108965348652449,0.050889201246715164,0.000779196968771008,0.23146950839909133,1.293154375336621,0.019800310178385877
2723821,Monterey,12.135535049185982,A,0.003263644915433201,0.026601905712658462,0.0,0.039606077259337236,0.3228283591511076,0.0
2724509,Monterey,11.283636264747567,A,0.026291002344464385,0.06521186120220834,0.0014988071420222898,0.29665810749056165,0.735826921952923,0.016911994621585366
2721920,Monterey,16.578985355467292,A,0.002386054214894593,0.07568470398892123,0.0,0.03955835788608846,1.254775599065202,0.0
2713637,Monterey,9.991305835215153,A,0.0030665058177997435,0.023691481495894465,0.00041249951356189444,0.03063839747110379,0.23670883731482217,0.004121408796874368
2722153,Monterey,9.463377416631472,A,0.001157930179273871,0.0447076020990564,0.0004845239757245276,0.010957930308576383,0.4230849120559561,0.00458523324968799
2722154,Monterey,10.391334341460118,A,0.000986871616974192,0.05009868716169743,0.0,0.010254912924076197,0.5205922083654136,0.0
2725394,Monterey,13.925847830976863,A,0.0014224830417707965,0.03036303998571939,0.0,0.019809282381845216,0.42283107452699414,0.0
2723564,Monterey,8.86323660145384,A,0.01040146144903721,0.027375947275953397,0.0,0.0921906138237177,0.2426394978957007,0.0
2716268,Monterey,34.49150217759315,A,0.005767406734784699,0.08342735899522154,0.0028657223643220936,0.19892652195189184,2.877534934454529,0.09884306916939288
2701233,Monterey,12.66044268863347,A,0.0,0.015713253041571194,0.0,0.0,0.19893673958480765,0.0
2716288,Monterey,28.464973810921528,A,0.0,0.036082221483713144,0.0,0.0,1.0270794895737647,0.0
2725397,Monterey,30.23050194350646,A,0.0067118744994969295,0.0741360547011355,0.0,0.20290333510161337,2.2411701457265782,0.0
2716297,Monterey,35.305520794843176,A,0.012834546669480203,0.07980103045649575,0.0,0.4531303543317185,2.8174169402317246,0.0
2716298,Monterey,4.641248227179473,A,0.0,0.02555750438486594,0.0,0.0,0.11861872191739065,0.0
2725398,Monterey,80.1682204102463,A,0.006723200990156453,0.03218975420139629,0.0,0.5389870588412488,2.5805953097691896,0.0
2725400,Monterey,1.803768609104312,A,0.03282839119426685,0.0,0.0,0.05921482152361496,0.0,0.0
2701624,Monterey,22.145866868231398,A,0.0017865462557843817,0.010463556207897939,0.0,0.039564615534538196,0.23172452274836394,0.0
2701640,Monterey,63.71861004767903,A,0.007293368736383441,0.022670352863367566,0.0,0.46472331844755,1.4445233737442016,0.0
2722251,Monterey,4.834705283677381,A,0.0,0.015841425246769916,0.0,0.0,0.07658862234153876,0.0
2716346,Monterey,8.08753412801238,A,0.002447381302006852,0.08549518681677269,0.0,0.019793279804239786,0.6914452411614432,0.0
2700772,Monterey,3.065789550500418,A,0.0,0.01881012658227848,0.0,0.0,0.057667889519539495,0.0
2717233,Monterey,8.384756839202147,A,0.0,0.0047182466625343466,0.0,0.0,0.03956135097272757,0.0
2716357,Monterey,19.8494358668128,A,0.0029845389179973553,0.011161785417503836,0.0,0.05924141384479537,0.22155514380386873,0.0
2700543,Monterey,17.36353051741745,A,0.019868880572352376,0.031565126519529474,0.0,0.3449939141649631,0.5480820376079928,0.0
2700464,Monterey,10.18598060130572,A,0.001379079140856553,0.03249598086051491,0.00016762287899913905,0.014047273376430209,0.33100343066560683,0.0017074033938202465
2700459,Monterey,12.354494542926682,A,0.003199779152497709,0.0481221688228577,0.0,0.03953165407810351,0.594525072115792,0.0
2716366,Monterey,34.739109679336025,A,0.0017080925629873087,0.05047246063572303,0.0,0.05933761488807429,1.7533683458103524,0.0
2700356,Monterey,7.84572784832107,A,0.018277252777667938,0.024544304297971598,0.00063263611561425,0.14339835110855298,0.1925679317482623,0.004963490790128389
2700201,Monterey,18.0603528678205,A,0.01825312371275573,0.014224049155567756,0.0,0.32965785519235036,0.2568913469587779,0.0
2723831,Monterey,10.233746109336394,A,0.02392463965497673,0.08540839102636855,0.001929406423788446,0.24483868798639333,0.8740477893707805,0.019745055482773655
2717244,Monterey,6.344110962890723,A,0.015596902638628939,0.018716283166354725,0.0,0.0989484810168651,0.1187381772202381,0.0
2700094,Monterey,17.498171107762992,A,0.011293930066213428,0.03138826759970767,0.0,0.19762312077771158,0.549237277235938,0.0
2700053,Monterey,10.834356519398998,A,0.038379133674895205,0.0746444054315503,0.015477768621690374,0.4158132171394865,0.808724100623979,0.16769166337216035
2722276,Monterey,16.564592975838917,A,0.0076703707345855045,0.035823160024163074,0.001194105334138769,0.12705656919219543,0.5933960649086051,0.019779868830286835
2715626,Monterey,4.243218924018026,A,0.021324026531693675,0.05556672209329946,0.0,0.09048251291554507,0.23578176673193882,0.0
2722285,Monterey,12.441728555639498,A,0.0074093939639634015,0.004771200658612797,0.0,0.0921856684614264,0.05936198347894882,0.0
2715449,Monterey,10.039228814566169,A,0.0,0.02738931793408938,0.0,0.0,0.27496762981522405,0.0
2722288,Monterey,43.32772614020355,A,0.0009125556927371304,0.006013920947626461,0.0,0.039538963142598124,0.2605695198475927,0.0
2725404,Monterey,19.847209201568507,A,0.001994524833789596,0.022143136488071945,0.0,0.039585751633945766,0.43947946225764883,0.0
2725405,Monterey,28.089892259776203,A,0.0,0.05239105778332152,0.0,0.0,1.4716591685092109,0.0
2716423,Monterey,39.39659356993111,A,0.015543847555271063,0.07342557486828499,0.0014377862031611601,0.6123746446479814,2.892717530724372,0.05664387868639463
2715084,Monterey,34.70325184420596,A,0.003311384225729008,0.07067567900157291,0.0005705425524060116,0.11491580073840472,2.4526758876518437,0.019799681883981898
2715035,Monterey,16.897065263716183,A,0.022321141460635956,0.02589509660703949,0.001171412033846917,0.3771617840210069,0.4375511373793818,0.019793425586613865
2716438,Monterey,20.081528545626973,A,0.0,0.02751460892873006,0.0,0.0,0.5525354046240555,0.0
2723834,Monterey,31.433828478764426,A,0.0,0.027189162799642962,0.0,0.0,0.8546594799251792,0.0
2723835,Monterey,19.522057206759094,A,0.004046639503929604,0.014655182674035254,0.0,0.07899872789084497,0.28609931453802095,0.0
2716456,Monterey,10.237856164124192,A,0.0151702293720495,0.07455538800778973,0.0019322719729633479,0.15531062628781483,0.7632873386842209,0.019782322529167225
2714591,Monterey,0.6136737424991773,A,0.0,0.0,0.0,0.0,0.0,0.0
