unit_id,COUNTY,ACRES,lon,lat,group,opt15,cpc_event_poly,cpc_jan_poly,daymet_event_poly,daymet_jan_poly,imerg_event_poly,imerg_jan_poly,prism_event_poly,prism_jan_poly,cpc_event,cpc_jan,daymet_event,daymet_jan,imerg_event,imerg_jan,prism_event,prism_jan
4403904,Santa Cruz,1.410063610428233,-121.818033,36.88056,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403896,Santa Cruz,1.897697305439742,-121.822784,36.878298,dry,0.0,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403892,Santa Cruz,2.4777365070234416,-121.821795,36.879693,dry,0.0,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403887,Santa Cruz,1.747129976571347,-121.820387,36.877822,dry,0.0,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403881,Santa Cruz,1.3448818716762896,-121.822857,36.883659,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4404594,Santa Cruz,13.292854499047692,-121.820907,36.894608,dry,0.0,79.23750667572023,151.53327037096025,114.59941098269294,213.4635288855609,67.69999848026782,191.6849961988628,131.60398369676926,235.23950152537404,79.23750667572023,151.53327037096025,114.90999984741211,215.13999795913696,67.69999848026782,191.6849961988628,134.08640003204346,240.07619261741638
4404595,Santa Cruz,3.980121662745784,-121.845378,36.935135,dry,0.0,79.23750667572023,151.53327037096025,134.21000146865845,249.25999796390533,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,134.21000146865845,249.25999796390533,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403864,Santa Cruz,0.9462928866129624,-121.824874,36.882878,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403853,Santa Cruz,1.5763704911080176,-121.647339,36.906441,dry,0.0,79.23750667572023,151.53327037096025,105.69000124931335,185.1400020122528,66.27499858662486,167.63999602384865,107.02599740028381,207.34269618988037,79.23750667572023,151.53327037096025,105.69000124931335,185.1400020122528,66.27499858662486,167.63999602384865,107.02599740028381,207.34269618988037
4403852,Santa Cruz,1.0178563214580614,-121.816386,36.925571,dry,0.0,79.23750667572023,151.53327037096025,123.62000155448914,225.92999809980392,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,123.62000155448914,225.92999809980392,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403848,Santa Cruz,2.671325406970798,-121.819352,36.87665,dry,0.0,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403840,Santa Cruz,1.1510541969604722,-121.811889,36.888385,dry,0.0,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403838,Santa Cruz,1.285922836429835,-121.821959,36.88294,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403837,Santa Cruz,1.6837984120050418,-121.810588,36.882941,dry,0.0,79.23750667572023,151.53327037096025,104.64000082015991,195.6199975013733,67.69999848026782,191.6849961988628,97.86939859390259,183.5908932685852,79.23750667572023,151.53327037096025,104.64000082015991,195.6199975013733,67.69999848026782,191.6849961988628,97.86939859390259,183.5908932685852
4403812,Santa Cruz,2.311280146770014,-121.82485,36.881725,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4404222,Santa Cruz,6.479674483069837,-121.814891,36.886017,dry,0.0,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403806,Santa Cruz,1.0065655145087038,-121.825185,36.884355,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403769,Santa Cruz,3.241280571872397,-121.711084,36.936912,dry,0.0,79.23750667572023,151.53327037096025,113.59000205993652,207.2199993133545,69.51999836880714,182.43499598558992,104.31609773635864,198.88559532165527,79.23750667572023,151.53327037096025,113.59000205993652,207.2199993133545,69.51999836880714,182.43499598558992,104.31609773635864,198.88559532165527
4403708,Santa Cruz,1.1326447355472629,-121.812975,36.888747,dry,0.0,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403688,Santa Cruz,1.56087666210703,-121.828629,36.898041,dry,0.0,79.23750667572023,151.53327037096025,114.90999984741211,215.13999795913696,67.69999848026782,191.6849961988628,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,114.90999984741211,215.13999795913696,67.69999848026782,191.6849961988628,134.08640003204346,240.07619261741638
4403677,Santa Cruz,1.818149337405408,-121.820519,36.881393,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403659,Santa Cruz,0.3714478710729144,-121.826939,36.910284,dry,0.0,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403658,Santa Cruz,1.3609875585206883,-121.809288,36.88589,dry,0.0,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,97.86939859390259,183.5908932685852,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,97.86939859390259,183.5908932685852
4403643,Santa Cruz,0.5958893423041488,-121.825661,36.883605,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403635,Santa Cruz,11.232482152539427,-121.754823,36.937287,dry,0.0,79.23750667572023,151.53327037096025,114.88000011444092,213.82999992370605,69.51999836880714,182.43499598558992,101.1646978855133,198.14249396324158,79.23750667572023,151.53327037096025,114.88000011444092,213.82999992370605,69.51999836880714,182.43499598558992,101.1646978855133,198.14249396324158
4403617,Santa Cruz,0.6788358407477599,-121.827799,36.914219,dry,0.0,79.23750667572023,151.53327037096025,122.69000291824341,223.79000115394592,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,122.69000291824341,223.79000115394592,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403599,Santa Cruz,3.8935299598729576,-121.818563,36.878156,dry,0.0,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4405110,Santa Cruz,3.0196428508822915,-121.825896,36.908123,dry,0.0,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403572,Santa Cruz,1.2308739131965556,-121.824141,36.883732,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4405111,Santa Cruz,13.440922778363854,-121.753892,36.962834,dry,0.0,79.23750667572023,151.53327037096025,118.52999758720398,225.26000094413757,69.51999836880714,182.43499598558992,129.63119411468506,222.34979557991028,79.23750667572023,151.53327037096025,118.52999758720398,225.26000094413757,69.51999836880714,182.43499598558992,129.63119411468506,222.34979557991028
4403523,Santa Cruz,0.7432244695713895,-121.831403,36.916999,dry,0.0,79.23750667572023,151.53327037096025,125.30999660491943,233.42999815940857,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,125.30999660491943,233.42999815940857,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403518,Santa Cruz,3.050741565801012,-121.757674,36.934627,dry,0.0,79.23750667572023,151.53327037096025,114.88000011444092,213.82999992370605,69.51999836880714,182.43499598558992,101.1646978855133,198.14249396324158,79.23750667572023,151.53327037096025,114.88000011444092,213.82999992370605,69.51999836880714,182.43499598558992,101.1646978855133,198.14249396324158
4403506,Santa Cruz,1.3493903807407774,-121.811542,36.900912,dry,0.0,79.23750667572023,151.53327037096025,111.875,206.88500106334686,76.7449983721599,187.7149960519746,127.30044984817505,226.04944241046906,79.23750667572023,151.53327037096025,109.72000193595886,203.37999987602234,76.7449983721599,187.7149960519746,120.51449966430664,212.02269220352173
4403500,Santa Cruz,26.376894288535517,-121.738156,36.91584,dry,0.0,79.23750667572023,151.53327037096025,106.90000188350677,195.38000321388245,69.51999836880714,182.43499598558992,101.1646978855133,198.14249396324158,79.23750667572023,151.53327037096025,106.90000188350677,195.38000321388245,69.51999836880714,182.43499598558992,101.1646978855133,198.14249396324158
4403485,Santa Cruz,3.677692054857796,-121.829715,36.915104,dry,0.0,79.23750667572023,151.53327037096025,122.7220016670227,226.52280312538147,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403476,Santa Cruz,1.799234535686774,-121.804342,36.889496,dry,0.0,79.23750667572023,151.53327037096025,106.75000071525574,197.81000089645386,67.69999848026782,191.6849961988628,97.86939859390259,183.5908932685852,79.23750667572023,151.53327037096025,106.75000071525574,197.81000089645386,67.69999848026782,191.6849961988628,97.86939859390259,183.5908932685852
4403465,Santa Cruz,1.3648328009668087,-121.820855,36.910169,dry,0.0,79.23750667572023,151.53327037096025,120.10999941825867,218.81000065803528,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,120.10999941825867,218.81000065803528,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403459,Santa Cruz,2.300313863246748,-121.822496,36.919603,dry,0.0,79.23750667572023,151.53327037096025,122.69000291824341,223.79000115394592,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,122.69000291824341,223.79000115394592,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403454,Santa Cruz,0.9987655915767888,-121.810414,36.887753,dry,0.0,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,97.86939859390259,183.5908932685852,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,97.86939859390259,183.5908932685852
4403435,Santa Cruz,1.048334391523445,-121.82374,36.882978,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4404226,Santa Cruz,8.44005928920985,-121.810839,36.929495,dry,0.0,79.23750667572023,151.53327037096025,123.62000155448914,225.92999809980392,76.7449983721599,187.7149960519746,123.4649127877277,218.12127925002056,79.23750667572023,151.53327037096025,123.62000155448914,225.92999809980392,76.7449983721599,187.7149960519746,120.51449966430664,212.02269220352173
4403375,Santa Cruz,2.2638900525443044,-121.816948,36.877706,dry,0.0,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403364,Santa Cruz,1.001825381435059,-121.823602,36.884321,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403363,Santa Cruz,0.7622791117644698,-121.810631,36.888214,dry,0.0,,,,,,,,,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,97.86939859390259,183.5908932685852
4403362,Santa Cruz,1.0810172682298984,-121.814921,36.926221,dry,0.0,79.23750667572023,151.53327037096025,123.62000155448914,225.92999809980392,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,123.62000155448914,225.92999809980392,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403359,Santa Cruz,3.6983208273485593,-121.82712,36.908834,dry,0.0,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4403340,Santa Cruz,0.7587795191718646,-121.813214,36.888116,dry,0.0,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403328,Santa Cruz,1.2403422836819011,-121.822238,36.877441,dry,0.0,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,107.05999946594238,202.0200023651123,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4403308,Santa Cruz,0.7176369864406582,-121.818684,36.881758,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4404603,Santa Cruz,8.633057445756137,-121.730097,36.957123,dry,0.0,79.23750667572023,151.53327037096025,117.99708074827991,219.81333250304064,69.51999836880714,182.43499598558992,148.6975632607937,271.0552668720484,79.23750667572023,151.53327037096025,117.75999617576599,218.7999997138977,69.51999836880714,182.43499598558992,153.09749460220337,282.29499101638794
4403299,Santa Cruz,1.3899807420075247,-121.831058,36.915757,dry,0.0,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4400069,Santa Cruz,6.712496476962307,-121.752544,36.948388,dry,0.0,79.23750667572023,151.53327037096025,115.88558486629934,218.4632340038524,69.51999836880714,182.43499598558992,129.63119411468506,222.34979557991028,79.23750667572023,151.53327037096025,115.47999691963196,217.9299988746643,69.51999836880714,182.43499598558992,129.63119411468506,222.34979557991028
4400093,Santa Cruz,2.168564553297572,-121.823455,36.884884,dry,0.0,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,112.0700011253357,209.69000244140625,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4405124,Santa Cruz,7.410775804211669,-121.815023,36.923484,dry,0.0,79.23750667572023,151.53327037096025,123.69179622332256,226.10435696519338,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,123.62000155448914,225.92999809980392,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4400140,Santa Cruz,3.4367676155069757,-121.845296,36.933205,dry,0.0,79.23750667572023,151.53327037096025,127.95000171661377,239.2799981124699,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,127.95000171661377,239.2799981124699,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4400153,Santa Cruz,2.1126414692553195,-121.811224,36.883952,dry,0.0,79.23750667572023,151.53327037096025,104.64000082015991,195.6199975013733,67.69999848026782,191.6849961988628,100.28981857299804,185.49095330238342,79.23750667572023,151.53327037096025,104.64000082015991,195.6199975013733,67.69999848026782,191.6849961988628,97.86939859390259,183.5908932685852
4400234,Santa Cruz,0.7006732189515611,-121.813285,36.889516,dry,0.0,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763,79.23750667572023,151.53327037096025,110.84999990463257,204.68999910354614,67.69999848026782,191.6849961988628,109.97149848937988,193.0911934375763
4400235,Santa Cruz,2.321457786872349,-121.826716,36.908416,dry,0.0,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,122.74000096321106,228.06000423431396,76.7449983721599,187.7149960519746,134.08640003204346,240.07619261741638
4404235,Santa Cruz,23.429488538764627,-121.725741,36.919839,dry,0.0,79.23750667572023,151.53327037096025,107.64589766355662,195.34153926678195,69.51999836880714,182.43499598558992,104.31609773635864,198.88559532165527,79.23750667572023,151.53327037096025,107.25000023841858,194.16000056266785,69.51999836880714,182.43499598558992,104.31609773635864,198.88559532165527
4400280,Santa Cruz,15.62876578359617,-121.833226,36.897733,dry,0.0,79.23750667572023,151.53327037096025,114.47538488950485,216.35987085256824,69.20749846224984,191.02332950771478,134.08640003204346,240.07619261741638,79.23750667572023,151.53327037096025,114.90999984741211,215.13999795913696,67.69999848026782,191.6849961988628,134.08640003204346,240.07619261741638
