base_vh,base_vv,clear15,opt15,post_vh,post_vv,pre_vh,pre_vv,field_id,crop_class,d_vv,d_vh,unit_id,ACRES,lon,lat,COUNTY,km_to_river,elev_m,vh31,vv31,d_vv_31
0.3097752300497813,0.2696485141046915,0.0,0.0,-18.934658104013156,-12.00022282642691,-19.691693066531137,-13.017854238110225,4403728,T20,1.017631411683313,0.7570349625179844,4403728,1.0258012467241109,-121.82917,36.916867,Santa Cruz,2.3562298221821365,65.3190032301814,-18.63653832730988,-12.23732824946756,0.7805259886426654
0.0,0.0,0.0,0.0,-17.363010807014053,-9.961074435391266,-18.47822851617716,-10.98134461206622,4403726,T20,1.0202701766749538,1.115217709163108,4403726,0.8082009305459148,-121.701971,36.951819,Santa Cruz,2.882864182661372,85.79710237647795,-17.082380072810164,-9.31241944473806,1.66892516732816
0.6169418546104831,0.0386652082573745,0.0,0.0,-21.801797102061148,-11.873043446210042,-22.38944194247029,-12.914074477400018,4403725,T20,1.0410310311899753,0.5876448404091477,4403725,4.45275772278153,-121.684327,36.925496,Santa Cruz,1.7398512631920275,19.393998936406213,-21.367588711798383,-12.092338327096924,0.821736150303094
0.022901448928272,0.0,0.0,0.0,-18.51148472918335,-10.773893340071362,-18.925194893571646,-10.835012858010703,4404030,T20,0.0611195179393426,0.413710164388295,4404030,10.332055546948308,-121.852279,36.930425,Santa Cruz,3.6008984631366876,33.748852820242824,-18.76542958081017,-10.392854293308908,0.4421585647017956
0.4867163608562692,0.0,0.0,0.0,-21.478207145569023,-10.52407004968282,-21.78940528966115,-11.006200833699442,4405096,T20,0.4821307840166202,0.3111981440921241,4405096,1.6257873710425554,-121.826923,36.90692,Santa Cruz,1.8410717590835273,65.37693797594183,-19.98938670321872,-10.531783477809098,0.47441735589034373
0.9262237949707792,0.4018015119832718,1.0,0.0,-23.459553261972616,-13.54062076281352,-24.87728653590621,-14.637199165597412,4403991,T20,1.0965784027838923,1.4177332739335995,4403991,1.4359245503271898,-121.812029,36.889392,Santa Cruz,0.8850778523779932,27.024892069776882,-21.13799709772576,-14.471291494108112,0.1659076714893004
0.9971058434399118,0.681532524807056,0.8807331863285555,0.0,-25.091107609455825,-15.564536451273533,-25.76138640521368,-16.312910053301128,4403956,T20,0.7483736020275948,0.6702787957578558,4403956,2.8003072492588,-121.824164,36.880757,Santa Cruz,1.966080706992568,41.15862160654286,-24.654612080167315,-14.308990417527088,2.0039196357740394
0.7493433186162185,0.4006594757726483,0.0,0.0,-21.37458563970102,-12.992297520325527,-22.881917440652565,-14.350016952116013,4403933,T20,1.3577194317904837,1.507331800951544,4403933,1.3861742328281037,-121.815846,36.925862,Santa Cruz,1.2242031072289543,60.21147146381137,-22.995453241676657,-12.825000908445396,1.5250160436706164
0.8272902338376892,0.8372489683631361,0.0,0.0,-24.706457450266484,-15.763740298212538,-24.79443285994497,-16.965152407058202,4403904,T20,1.2014121088456644,0.087975409678485,4403904,1.410063610428233,-121.818033,36.88056,Santa Cruz,1.4216731506806057,36.6672506305637,-23.8466742979316,-16.06353288338416,0.901619523674043
0.8773811951866205,0.2854170915765857,0.1978380583316336,0.0,-22.023744885383103,-13.686908119746413,-23.50031128966832,-14.519922930929503,4403896,T20,0.8330148111830926,1.4765664042852151,4403896,1.897697305439742,-121.822784,36.878298,Santa Cruz,1.8715261297435237,37.15175350771954,-22.862383972246825,-13.243085079942809,1.2768378509866949
1.0,0.9771578356113088,0.0882793484366223,0.0,-24.10376206064518,-16.03475667821539,-25.477644330783853,-16.81609795038912,4403892,T20,0.7813412721737301,1.3738822701386724,4403892,2.4777365070234416,-121.821795,36.879693,Santa Cruz,1.7629915093798225,39.51918634082437,-25.785728767541272,-16.277624081996308,0.5384738683928134
1.0,0.8843033822421205,0.0,0.0,-23.95842856050345,-16.402419447433243,-25.19378434673506,-16.60882380680163,4403887,T20,0.2064043593683884,1.2353557862316151,4403887,1.747129976571347,-121.820387,36.877822,Santa Cruz,1.6731556456927408,36.295254616572706,-23.42158327051168,-15.650459126104876,0.9583646806967554
0.958037518037518,0.8190476190476189,0.6653391053391052,0.0,-23.384194732789567,-15.824890423135116,-24.126895894025004,-15.69150526651398,4403881,T20,-0.1333851566211361,0.7427011612354377,4403881,1.3448818716762896,-121.822857,36.883659,Santa Cruz,1.848911323816702,38.378482101242255,-22.516390572337148,-14.208085152484989,1.4834201140289913
0.817496202929418,0.0218455217844194,0.0,0.0,-22.3394660612455,-10.265161436476935,-23.380644840250596,-10.571065706212831,4404594,T20,0.3059042697358958,1.0411787790050937,4404594,13.292854499047692,-121.820907,36.894608,Santa Cruz,1.3552423979878687,33.22248919846789,-21.68806002741364,-9.870945989874052,0.7001197163387793
0.0002327611288914,0.0,0.0,0.0,-18.384530244938077,-11.93287448369972,-19.306150329729697,-12.041975909490777,4404595,T20,0.1091014257910547,0.9216200847916234,4404595,3.980121662745784,-121.845378,36.935135,Santa Cruz,2.8169544993523457,88.97343234803142,-17.430247557669215,-11.73417725630186,0.3077986531889163
1.0,0.8680941484145144,0.0,0.0,-24.13992418426231,-15.188935836674217,-25.31449070815674,-16.197027375779818,4403864,T20,1.0080915391056031,1.1745665238944305,4403864,0.9462928866129624,-121.824874,36.882878,Santa Cruz,2.0284590902350867,30.341418939230692,-23.22560304056492,-14.728208333463476,1.4688190423163423
0.0,0.0,0.0,0.0,-16.46295944270832,-10.661867523267311,-17.115668250177677,-11.192600770272753,4403853,T20,0.5307332470054398,0.6527088074693559,4403853,1.5763704911080176,-121.647339,36.906441,Santa Cruz,0.34295451672821053,44.838480734309115,-15.76828017926358,-10.072022011713129,1.120578758559624
0.2175295186194368,0.0,0.0,0.0,-19.477933667279636,-7.649892705058974,-20.50819934426809,-8.325775992078377,4403852,T20,0.6758832870194027,1.0302656769884564,4403852,1.0178563214580614,-121.816386,36.925571,Santa Cruz,1.2722449905441122,57.16662830025939,-19.30132432922821,-7.550585715056948,0.7751902770214292
0.9712328369473716,0.8921303956573486,0.0622659583732474,0.0,-23.67413375981201,-14.596343610013284,-24.536041443457584,-16.160977461256337,4403848,T20,1.5646338512430518,0.8619076836455726,4403848,2.671325406970798,-121.819352,36.87665,Santa Cruz,1.5921236530800063,21.310647358011643,-25.24229630370938,-14.61326943175898,1.5477080294973575
0.7176843240328885,0.3007143819921822,1.0,0.0,-22.835116701730264,-12.637362224742263,-22.571712723617573,-14.513327835650584,4403840,T20,1.875965610908322,-0.2634039781126915,4403840,1.1510541969604722,-121.811889,36.888385,Santa Cruz,0.8726294034447283,30.613121550364994,-22.25122189135681,-13.446986892435328,1.0663409432152555
1.0,0.8592253478706101,1.0,0.0,-23.00955799900155,-14.779886256157422,-24.24718867242972,-16.187783899971098,4403838,T20,1.4078976438136763,1.2376306734281712,4403838,1.285922836429835,-121.821959,36.88294,Santa Cruz,1.7689998881173197,31.55609772976718,-19.6514865238757,-11.161091099347905,5.026692800623193
0.7213763282579696,0.4881089286535719,0.0,0.0,-21.276715824923755,-14.54116826770077,-22.83573606298949,-14.4623627184902,4403837,T20,-0.0788055492105712,1.5590202380657343,4403837,1.6837984120050418,-121.810588,36.882941,Santa Cruz,0.7568929171947464,13.119408791690027,-22.176810844856213,-13.88015083580821,0.5822118826819889
1.0,0.8518816393552495,0.0407157937066452,0.0,-25.29391950124728,-15.347324249503895,-26.666372189147307,-15.997764542305932,4403812,T20,0.6504402928020365,1.3724526879000258,4403812,2.311280146770014,-121.82485,36.881725,Santa Cruz,2.0263536760857175,43.8468868582487,-24.34677546201612,-15.696551640772393,0.30121290153353897
0.9487136612282924,0.346929269283138,0.4806989465637916,0.0,-23.38035667390437,-10.775165239668498,-24.984093007706395,-12.175409105890813,4404222,T20,1.400243866222315,1.6037363338020256,4404222,6.479674483069837,-121.814891,36.886017,Santa Cruz,1.1398470168849977,33.033265453447356,-22.8552918375293,-11.103992558988615,1.0714165469021975
1.0,0.2513205236163209,0.0,0.0,-21.95817373733965,-12.967063441519608,-24.58281699815602,-14.06027289607325,4403806,T20,1.0932094545536426,2.6246432608163737,4403806,1.0065655145087038,-121.825185,36.884355,Santa Cruz,2.0561005173470437,31.04710540225401,-22.721792746925928,-12.584072654211193,1.476200241862058
0.0158533682456557,0.0,0.0,0.0,-18.898869453378246,-8.967429336137716,-19.32499760716124,-9.692518069440332,4403769,T20,0.7250887333026164,0.4261281537829937,4403769,3.241280571872397,-121.711084,36.936912,Santa Cruz,1.4326485210641589,33.41845435587686,-18.287242347703724,-8.948147221036972,0.74437084840336
0.6914238818219124,0.0742716454657365,1.0,0.0,-20.598107387756027,-12.556996575121026,-23.1898826484895,-12.948001767720378,4403708,T20,0.3910051925993514,2.591775260733474,4403708,1.1326447355472629,-121.812975,36.888747,Santa Cruz,0.9692802503265411,27.243600411350542,-20.227563273156523,-11.599007246646655,1.3489945210737222
0.442959356056842,0.0,0.0,0.0,-21.993746741499884,-10.749038788130475,-22.157621024012425,-11.527668022012984,4403688,T20,0.7786292338825085,0.1638742825125412,4403688,1.56087666210703,-121.828629,36.898041,Santa Cruz,1.991585818341374,35.40386527629233,-21.25923287683516,-8.977352499348575,2.550315522664409
0.926172776211228,0.3224814150217894,0.0,0.0,-21.050656378827835,-13.3409814968113,-23.351674911323737,-14.256968170959604,4403677,T20,0.9159866741483054,2.3010185324959025,4403677,1.818149337405408,-121.820519,36.881393,Santa Cruz,1.640862184059807,32.98994180364283,-18.676843392421954,-11.736578763093917,2.5203894078656877
0.8928719436386241,0.0,0.0,0.0,-22.12897789039225,-12.33645230824338,-23.39927705764577,-11.763504609389877,4403659,T20,-0.572947698853504,1.2702991672535229,4403659,0.3714478710729144,-121.826939,36.910284,Santa Cruz,1.8947812250128977,79.03527364877067,-21.16811314361197,-12.27062478571377,-0.5071201763238928
0.9446622351002782,0.8700642008976761,0.0,0.0,-25.306341408580945,-15.585867379694998,-25.19763196026953,-16.764541585661373,4403658,T20,1.1786742059663755,-0.1087094483114192,4403658,1.3609875585206883,-121.809288,36.88589,Santa Cruz,0.6411579562125493,27.44456791491693,-22.86922416091169,-15.471360288712734,1.2931812969486387
0.9149908592321756,0.8779054583442153,0.0,0.0,-22.134129726519223,-14.199577236778342,-24.49947018320358,-16.996516068429848,4403643,T20,2.796938831651506,2.3653404566843577,4403643,0.5958893423041488,-121.825661,36.883605,Santa Cruz,2.09848813941842,29.587813210755115,-22.071219086873786,-14.904460926923685,2.0920551415061635
0.1951494719460594,0.0,0.7930991778182943,0.0,-20.806149839445183,-10.082331757535616,-21.04458330658253,-10.191892223064777,4403635,T20,0.1095604655291602,0.2384334671373515,4403635,11.232482152539427,-121.754823,36.937287,Santa Cruz,0.2852448428165133,25.593973703262037,-20.052312972059735,-10.105137566866688,0.08675465619808875
0.9890260631001372,0.4272976680384088,0.0,0.0,-22.295461396907267,-13.419651514980776,-24.36693015416639,-14.456621307608296,4403617,T20,1.03696979262752,2.0714687572591224,4403617,0.6788358407477599,-121.827799,36.914219,Santa Cruz,2.1121556582934025,87.22712533791207,-21.491071857495893,-14.214408202266236,0.24221310534205998
0.9876619370758792,0.9497920439394242,0.348828879027283,0.0,-24.048280908072577,-14.953830444722223,-25.12970667285596,-16.5541489505849,4403599,T20,1.600318505862676,1.0814257647833827,4403599,3.8935299598729576,-121.818563,36.878156,Santa Cruz,1.5066072115823728,25.440233416482442,-22.26538545357291,-14.15584875137842,2.3983001992064796
0.7746800379594245,0.0263407627792454,0.0,0.0,-22.51802489235705,-12.565153631448291,-23.012217956214908,-13.20716111670459,4405110,T20,0.6420074852562987,0.4941930638578569,4405110,3.0196428508822915,-121.825896,36.908123,Santa Cruz,1.76052739256463,77.09200028644989,-22.05418167392476,-12.445501099810253,0.7616600168943375
0.8921475875118258,0.1130873541469567,0.0,0.0,-23.559134635207847,-13.65892461811594,-23.393162626920663,-13.79269093901122,4403572,T20,0.1337663208952779,-0.1659720082871842,4403572,1.2308739131965556,-121.824141,36.883732,Santa Cruz,1.9631942847021089,31.238079964028135,-22.58097486882105,-11.361117713296956,2.4315732257142635
0.6970762185299397,0.152206931467759,0.997163667326368,0.0,-21.50525352254765,-12.909540819894042,-22.66967974193734,-13.58793003758787,4405111,T20,0.6783892176938284,1.1644262193896893,4405111,13.440922778363854,-121.753892,36.962834,Santa Cruz,0.5314247561665048,50.06284089109728,-20.671841222295257,-12.343265737087757,1.244664300500114
0.0066736183524504,0.0,0.0,0.0,-17.603911682993903,-6.372394191164639,-18.293530645200452,-7.217235079315395,4403523,T20,0.8448408881507561,0.689618962206552,4403523,0.7432244695713895,-121.831403,36.916999,Santa Cruz,2.537023815307426,77.48574226785128,-16.440187772874793,-4.803961408286748,2.413273671028647
0.0968347843744447,0.0,1.0,0.0,-19.255435469179783,-9.681707048426112,-19.696233024652923,-10.6191794867873,4403518,T20,0.937472438361187,0.4407975554731393,4403518,3.050741565801012,-121.757674,36.934627,Santa Cruz,0.5511577324304159,26.740360781859422,-18.398522746763827,-9.629472201711202,0.9897072850760971
0.8702369285755465,0.0392575085029111,0.0,0.0,-22.06054108944012,-11.41801238615978,-23.91057568479613,-13.274358825916543,4403506,T20,1.8563464397567648,1.8500345953560144,4403506,1.3493903807407774,-121.811542,36.900912,Santa Cruz,0.47099533320470294,32.35474688709795,-20.84295284660934,-11.826042463448095,1.4483163624684483
0.1933753009027816,0.0,0.0291886693426612,0.0,-19.464950228284486,-7.669069115705921,-20.511241302780423,-8.431394618403377,4403500,T20,0.7623255026974567,1.0462910744959366,4403500,26.376894288535517,-121.738156,36.91584,Santa Cruz,0.6025937834059042,11.312620748374501,-19.479942903693,-8.036009464914237,0.3953851534891406
0.5794610740655044,0.1148741033677612,0.0,0.0,-20.92904909865636,-12.71692894427786,-22.298506245501702,-13.351339859683948,4403485,T20,0.6344109154060877,1.3694571468453454,4403485,3.677692054857796,-121.829715,36.915104,Santa Cruz,2.308228991522273,73.94837203629952,-19.486795737077628,-11.908032902773186,1.443306956910762
0.9452207937395196,0.8464118329965173,1.0,0.0,-23.73666361761129,-14.79648293903027,-24.45698345193374,-16.15413407615448,4403476,T20,1.3576511371242113,0.7203198343224493,4403476,1.799234535686774,-121.804342,36.889496,Santa Cruz,0.2009332527725512,17.621705563751046,-24.335566810223924,-14.79838173209506,1.3557523440594217
0.0620313565098841,0.0,0.0,0.0,-19.195033835069104,-12.16596727284166,-20.215299101092903,-12.840935719300708,4403465,T20,0.6749684464590491,1.0202652660238023,4403465,1.3648328009668087,-121.820855,36.910169,Santa Cruz,1.3706880607200658,78.29912055955364,-19.1786268716456,-12.554553282876808,0.2863824364238994
0.627834982165691,0.4023487448684299,0.0,0.0,-22.27130995987796,-13.807655145386985,-22.56448161306848,-14.797062400002224,4403459,T20,0.9894072546152408,0.2931716531905159,4403459,2.300313863246748,-121.822496,36.919603,Santa Cruz,1.815919693230308,53.29814936355932,-20.37060092101877,-13.294222294455263,1.5028401055469605
0.0196306641837368,0.0,0.013112973308504,0.0,-17.92374283742773,-10.782967967066469,-18.81323794183133,-11.228927802880964,4403454,T20,0.4459598358144969,0.889495104403597,4403454,0.9987655915767888,-121.810414,36.887753,Santa Cruz,0.7413585800323597,26.50633338902175,-18.590199627070344,-9.742084972119128,1.4868428307618355
0.9722735674676524,0.1835859519408503,0.1675415896487985,0.0,-21.78222893337943,-11.466946039690798,-23.35445758201541,-13.685544653581582,4403435,T20,2.218598613890784,1.572228648635981,4403435,1.048334391523445,-121.82374,36.882978,Santa Cruz,1.9275216984409949,32.1045115430342,-23.50119929686004,-11.812609647023155,1.8729350065584267
0.7414513086320265,0.569973809044122,0.0427755087089507,0.0,-22.37087042157523,-13.893977283441131,-23.73154372525589,-15.110002856135608,4404226,T20,1.216025572694475,1.3606733036806595,4404226,8.44005928920985,-121.810839,36.929495,Santa Cruz,0.7300332851129289,70.2004647937288,-22.092917645112195,-14.376698388909336,0.7333044672262723
0.7918969957081542,0.801545064377682,1.0,0.0,-23.075735664546688,-14.485122079623071,-22.909121633044684,-15.656801516169478,4403375,T20,1.1716794365464054,-0.1666140315020037,4403375,2.2638900525443044,-121.816948,36.877706,Santa Cruz,1.3804885026343228,16.73032244467019,-22.7956348136073,-13.746233834832037,1.910567681337442
0.9989153172696986,0.8053769272487797,0.0,0.0,-21.89929766841152,-14.69870315409576,-23.474982613004048,-15.772612729696208,4403364,T20,1.0739095756004478,1.5756849445925312,4403364,1.001825381435059,-121.823602,36.884321,Santa Cruz,1.9152047579487792,38.9063181464471,-22.24751735050357,-14.656856218808242,1.115756510887966
0.0678137651821862,0.0,0.5695344129554659,0.0,-17.9916515223661,-11.030667399112248,-19.09545022187468,-11.176691773747311,4403363,T20,0.1460243746350649,1.103798699508577,4403363,0.7622791117644698,-121.810631,36.888214,Santa Cruz,0.7606674152080396,26.804173845993855,-17.75227866112663,-9.93848236655666,1.2382094071906522
0.3068839802702123,0.312602759310887,0.0,0.0,-20.74722753100531,-14.093809465794804,-21.01968842794249,-14.411240628002286,4403362,T20,0.3174311622074821,0.2724608969371793,4403362,1.0810172682298984,-121.814921,36.926221,Santa Cruz,1.1419120954743518,58.911420392516305,-20.509826600097597,-13.42309307955926,0.9881475484430258
0.3653082027918202,0.0,0.0,0.0,-20.945982204952937,-11.246885810864768,-21.398361621486305,-11.155918910446593,4403359,T20,-0.0909669004181754,0.4523794165333648,4403359,3.6983208273485593,-121.82712,36.908834,Santa Cruz,1.879158560904621,70.82621935900946,-20.627599056471844,-10.408160267895576,0.7477586425510161
0.9943774279288488,0.9875281128603556,1.0,0.0,-25.050867539385543,-15.26941345386951,-24.38647798410929,-16.825917247954592,4403340,T20,1.5565037940850832,-0.664389555276248,4403340,0.7587795191718646,-121.813214,36.888116,Santa Cruz,0.9905597054672847,33.6952264037412,-23.916775100009176,-15.482434047457652,1.3434832004969408
0.495001249687578,0.4849412646838288,0.0,0.0,-21.430753500586302,-15.133940717640456,-22.007037850775323,-14.769077233157097,4403328,T20,-0.364863484483358,0.5762843501890167,4403328,1.2403422836819011,-121.822238,36.877441,Santa Cruz,1.8432395739108807,35.87480330377838,-19.948383877905155,-13.4672138529622,1.301863380194897
0.0130303682963601,0.3079905233685117,0.0,0.0,-21.52694954695241,-14.715721189422558,-20.100691729630945,-13.523869401386948,4403308,T20,-1.19185178803561,-1.426257817321467,4403308,0.7176369864406582,-121.818684,36.881758,Santa Cruz,1.4775225589216,32.230156397732216,-20.751582697203624,-11.814368756385123,1.7095006450018246
0.0068472306755934,0.0,0.1816261501557409,0.0,-19.054833785288903,-10.452866752500157,-18.62165920524279,-10.46413885261962,4404603,T20,0.0112721001194646,-0.4331745800461135,4404603,8.633057445756137,-121.730097,36.957123,Santa Cruz,1.5844048445239678,44.435589068131684,-18.45835880966664,-9.886654036653816,0.5774848159658035
0.3821165438713998,0.1893279749944184,0.0,0.0,-21.25060258220167,-12.97094824564947,-21.868477978406244,-13.63452255343118,4403299,T20,0.66357430778171,0.6178753962045747,4403299,1.3899807420075247,-121.831058,36.915757,Santa Cruz,2.4472995640620137,73.85638801283432,-20.438231491648377,-12.728137502701864,0.9063850507293161
0.0,0.0,0.7712455204360293,0.0,-17.01690305755814,-10.205899470635831,-17.232091065490312,-10.593686292317903,4400069,T20,0.3877868216820719,0.2151880079321735,4400069,6.712496476962307,-121.752544,36.948388,Santa Cruz,0.41164698484594,25.21339063542319,-16.598909104876373,-10.370832393609064,0.22285389870883954
0.9908706859515968,0.6954389230989546,0.0,0.0,-23.633667693192617,-14.398954606492737,-24.70810180973487,-15.019264623207256,4400093,T20,0.6203100167145212,1.0744341165422533,4400093,2.168564553297572,-121.823455,36.884884,Santa Cruz,1.9021067534554208,39.46240830711661,-22.24394193076658,-13.42459691753764,1.5946677056696164
0.5458345525226768,0.2972557789574885,0.0,0.0,-21.01669539810633,-13.18617296401599,-22.11780485807268,-14.191144659648376,4405124,T20,1.0049716956323866,1.1011094599663451,4405124,7.410775804211669,-121.815023,36.923484,Santa Cruz,1.151027226567999,48.96375050381492,-20.272639221069475,-12.244802531517063,1.9463421281313131
0.0111691587101423,0.005742208611061,0.0,0.0,-17.730125544970214,-12.04625205205074,-19.523552982264324,-12.949813887665258,4400140,T20,0.903561835614516,1.7934274372941097,4400140,3.4367676155069757,-121.845296,36.933205,Santa Cruz,2.9076435114756163,82.97272052689297,-18.68690668567797,-11.27793064764099,1.6718832400242682
0.8744921488964534,0.5578858753339923,0.0,0.0,-22.56386282564925,-14.6497880300789,-23.59634035093345,-15.14001785516419,4400153,T20,0.4902298250852901,1.032477525284197,4400153,2.1126414692553195,-121.811224,36.883952,Santa Cruz,0.8134910037738242,25.879903981619403,-23.498988212839716,-14.887010441621872,0.2530074135423188
0.893687707641196,0.7805094130675526,1.0,0.0,-24.103565199149063,-13.389966344685748,-25.51624994256726,-15.715030948616835,4400234,T20,2.3250646039310894,1.4126847434181968,4400234,0.7006732189515611,-121.813285,36.889516,Santa Cruz,0.9968604400488884,23.2284764630982,-22.528308458383176,-14.031752375951031,1.6832785726658042
0.5052069425901201,0.0198598130841121,0.0,0.0,-21.01594529694565,-10.932054561755807,-22.190192234750697,-11.738503650067244,4400235,T20,0.806449088311437,1.1742469378050444,4400235,2.321457786872349,-121.826716,36.908416,Santa Cruz,1.8369802082270197,73.06506033338437,-20.16151384733102,-10.700866880309396,1.0376367697578477
0.1948430212229766,0.0,0.0073854902659304,0.0,-19.216858308181056,0.916075616628953,-20.82178056251032,0.6392657874092075,4404235,T20,0.2768098292197455,1.60492225432926,4404235,23.429488538764627,-121.725741,36.919839,Santa Cruz,0.12048354405941146,12.366768681766546,-18.859249510077976,0.2917312390720226,-0.3475345483371849
0.754240685835342,0.0086026401888819,0.0,0.0,-22.86864192925837,-12.043822586907124,-23.44357474536411,-12.170525923537154,4400280,T20,0.1267033366300296,0.5749328161057399,4400280,15.62876578359617,-121.833226,36.897733,Santa Cruz,2.4007653129019646,27.96848269995517,-22.831308271553425,-11.539822735419456,0.6307031881176979
0.8297343568785551,0.6227978130004969,1.0,0.0,-22.2858722640031,-13.666027183461756,-23.49070995950382,-15.056303592005747,4400290,T20,1.3902764085439898,1.2048376955007214,4400290,1.394006697557764,-121.817388,36.878008,Santa Cruz,1.4091057807038676,18.82099425821003,-21.547826736637248,-12.933828226144367,2.12247536586138
0.6286944922132399,0.0,0.0,0.0,-20.3435880177462,-12.136508842548428,-22.4641704572142,-12.899850977976463,4400301,T20,0.7633421354280365,2.120582439468002,4400301,4.813957954523472,-121.828674,36.912935,Santa Cruz,2.1291789363703217,76.86794197049534,-20.249934533210595,-11.48350226875534,1.4163487092211238
0.2916911882724305,0.0545717190091487,1.0,0.0,-21.344140033952748,-12.71293164948518,-21.472023223675315,-12.773996856228631,4400302,T20,0.0610652067434518,0.1278831897225671,4400302,1.45415020244702,-121.812564,36.889093,Santa Cruz,0.9326966179090641,26.323726262704916,-19.960731949362668,-12.900260648262377,-0.12626379203374505
