base_vh,base_vv,unit_id
0.49917240386691303,0.0,4402481
0.9642306073783139,0.8759994389114883,4402485
0.0,0.0,4402488
0.18664577872844673,0.0,4402522
0.48405805766902354,0.0,4402531
1.0,0.7670711708756969,4402533
0.0,0.0,4402547
0.1297640144462639,0.0,4405444
0.0,0.0,4402560
0.0,0.0,4402570
0.9950778024769769,0.3609082248332803,4402571
0.15730688846957683,0.0043153414619699956,4402576
1.0,0.9034870877820438,4402608
0.744216546488783,0.41365707643724864,4404667
0.6282038716000982,0.0326635628522421,4402616
0.9850709285758534,0.9933717400730967,4402645
0.9779673063255151,0.5875567218850799,4402646
0.9777376334945008,0.37723819138196685,4402662
0.971063063063063,0.6048288288288287,4404670
0.5470421816903691,0.011309558679104194,4404671
0.9623084049676913,0.4619096762087932,4402696
0.7430659857815161,0.28016421347752085,4402698
0.6629585258714129,0.024530777568600594,4402700
0.95363023081496,0.6757993228049315,4402702
1.0,0.9799630189947891,4402725
0.9203179710419229,0.8446105801078829,4402769
0.6164028686064511,0.0,4402771
0.7763876466564952,0.16477788884796835,4402775
0.15583284224550978,0.0,4402780
0.09087744309798913,0.0,4402789
0.0,0.0,4402795
